what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1508644978739
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508645159718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646048626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646058973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1508646070160
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646589825
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646618278
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646638178
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646663384
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646667661
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646669208
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646669208
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646672395
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646672450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646697119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646700463
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646743951
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646743997
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646746026
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646748389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646750398
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646752770
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646759837
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1508646772753
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646776288
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646855144
started,bundle,org.eclipse.mylyn.resources.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.resources.ui",1508646855160
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646861153
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646874734
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646874876
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1508646874929
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508646877925
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1508647322746
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1508647374034
